loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category,loan_to_income_ratio,total_debt_service_ratio,monthly_cash_flow,cash_flow_to_income_ratio,repayment_to_income_ratio,savings_to_income_ratio,repayment_ratio_group,debt_service_group,savings_ratio_group,default_probability,risk_score,risk_band
5022850,122850,2026-06-07,Embu,Kisumu,43,Self-Employed,70700,4,183000,Development,309000,36,9900,6100,0.08628005657708628,1.689,6,0,0,84900,71700,45,0.395,0.801,5,0,0.871,Late,0,0.0309,Low,4.37057991513437,0.2263083451202263,13200,0.1867043847241867,0.14002828854314003,2.5884016973125883,0-30%,0-30%,200-300%,0.04173923649331357,4.173923649331357,Low Risk
5028886,128886,2026-06-07,Mombasa,Kisumu,45,Salaried,58500,2,109300,Agriculture,279800,18,17400,11600,0.19829059829059828,2.56,6,0,3,53300,48300,16,0.739,0.892,6,0,1.007,Late,0,0.0355,Low,4.782905982905983,0.49572649572649574,5000,0.08547008547008547,0.29743589743589743,1.8683760683760684,0-30%,30-50%,100-200%,0.06216186629888994,6.216186629888994,Low Risk
5032217,132217,2026-06-07,Nairobi CBD,Mombasa,31,Salaried,95700,7,115000,School Fees,590300,3,209200,20400,0.21316614420062696,5.133,8,1,1,82900,65700,72,0.734,0.578,59,1,0.605,Severely Delinquent,1,0.5075,Very High,6.168234064785789,2.399164054336468,17200,0.17972831765935215,2.1859979101358413,1.2016718913270636,100%+,100%+,100-200%,0.5153204838843508,51.53204838843508,Higher Risk
5014421,114421,2026-06-08,Embu,Nairobi,31,Farmer,42100,4,68400,School Fees,86700,6,15400,6300,0.1496437054631829,1.268,6,0,1,36800,30700,39,0.859,0.783,7,0,0.983,Late,0,0.0278,Low,2.0593824228028503,0.5154394299287411,6100,0.14489311163895488,0.3657957244655582,1.6247030878859858,30-50%,50-70%,100-200%,0.028798550218885683,2.8798550218885683,Low Risk
5043436,143436,2026-06-08,Nairobi CBD,Machakos,33,Casual,12600,9,34000,Asset Finance,24600,24,1200,4200,0.3333333333333333,0.724,8,1,1,16400,13300,75,0.679,0.473,1,0,0.93,Current,0,0.0385,Low,1.9523809523809523,0.42857142857142855,3100,0.24603174603174602,0.09523809523809523,2.6984126984126986,0-30%,30-50%,200-300%,0.02372431997502025,2.3724319975020247,Low Risk
5034219,134219,2026-06-08,Embu,Nyeri,22,Casual,26600,5,107200,Asset Finance,157800,60,3000,8900,0.33458646616541354,1.472,10,0,1,34900,33900,40,0.71,0.6,9,0,0.915,Late,0,0.0381,Low,5.932330827067669,0.4473684210526316,1000,0.03759398496240601,0.11278195488721804,4.030075187969925,0-30%,30-50%,300%+,0.03487633582554863,3.487633582554863,Low Risk
5018494,118494,2026-06-08,Westlands,Nakuru,41,Business Owner,108800,3,501900,Emergency,782000,12,69700,11600,0.10661764705882353,1.558,4,0,1,115000,84700,33,0.83,0.915,5,0,1.018,Late,0,0.0341,Low,7.1875,0.7472426470588235,30300,0.27849264705882354,0.640625,4.6130514705882355,50-70%,70-100%,300%+,0.08307160763250222,8.307160763250222,Low Risk
5006517,106517,2026-06-08,Eldoret,Kiambu,50,Casual,49600,3,32300,Agriculture,269600,12,26100,13200,0.2661290322580645,8.347,7,0,1,49300,46500,27,0.881,0.694,5,1,1.0,Current,0,0.4496,High,5.435483870967742,0.7923387096774194,2800,0.056451612903225805,0.5262096774193549,0.6512096774193549,50-70%,70-100%,0-100%,0.5227185924812273,52.27185924812273,Higher Risk
5009738,109738,2026-06-08,Thika,Nairobi,41,Salaried,96800,4,328000,Development,382700,24,16900,8900,0.09194214876033058,1.167,4,0,0,104300,96200,36,0.71,0.888,2,0,1.01,Late,0,0.0238,Low,3.9535123966942147,0.2665289256198347,8100,0.08367768595041322,0.17458677685950413,3.3884297520661155,0-30%,0-30%,300%+,0.03365808156102449,3.365808156102449,Low Risk
5014866,114866,2026-06-08,Mombasa,Kiambu,24,Salaried,91400,2,268100,Development,354100,12,30900,18200,0.19912472647702406,1.321,2,1,0,78600,57400,18,0.611,0.866,4,1,1.003,Late,0,0.1107,Moderate,3.87417943107221,0.537199124726477,21200,0.23194748358862144,0.33807439824945296,2.9332603938730855,30-50%,50-70%,200-300%,0.06312754216575792,6.312754216575792,Low Risk
5034094,134094,2026-06-08,Westlands,Mombasa,39,Self-Employed,42700,2,71200,Development,195600,36,6200,8500,0.1990632318501171,2.747,0,0,0,44000,40200,17,0.834,0.733,3,1,0.933,Late,0,0.0758,Low,4.5807962529274,0.3442622950819672,3800,0.08899297423887588,0.1451990632318501,1.6674473067915692,0-30%,30-50%,100-200%,0.06532520854635554,6.532520854635554,Low Risk
5038131,138131,2026-06-08,Nyeri,Kisumu,37,Self-Employed,45300,9,139600,Emergency,195000,6,36200,10600,0.23399558498896247,1.397,13,0,0,40800,27600,83,1.0,0.644,5,0,0.904,Late,0,0.0257,Low,4.304635761589404,1.033112582781457,13200,0.2913907284768212,0.7991169977924945,3.0816777041942607,70-100%,100%+,300%+,0.0308000690795455,3.0800069079545502,Low Risk
5046380,146380,2026-06-08,Thika,Kiambu,27,Salaried,71800,7,328200,Development,335700,12,29500,2300,0.03203342618384401,1.023,9,0,2,82500,74300,72,0.946,0.552,6,0,0.862,Late,0,0.0239,Low,4.6754874651810585,0.4428969359331476,8200,0.11420612813370473,0.41086350974930363,4.571030640668524,30-50%,30-50%,300%+,0.018196451221137607,1.8196451221137606,Low Risk
5001741,101741,2026-06-08,Nakuru,Other,41,Casual,26400,1,84400,Business,189600,6,36500,3900,0.14772727272727273,2.246,4,0,1,24800,18400,10,0.925,0.557,124,5,0.336,Restructured,1,0.1765,Moderate,7.181818181818182,1.5303030303030303,6400,0.24242424242424243,1.3825757575757576,3.196969696969697,100%+,100%+,300%+,0.18972010994658192,18.97201099465819,Moderate Risk
5030654,130654,2026-06-08,Westlands,Nairobi,52,Salaried,32800,4,115300,Asset Finance,118200,36,3700,8400,0.25609756097560976,1.025,10,1,1,39000,30500,35,0.766,0.745,11,0,0.971,Current,0,0.0449,Low,3.6036585365853657,0.36890243902439024,8500,0.25914634146341464,0.11280487804878049,3.5152439024390243,0-30%,30-50%,300%+,0.037080973039748985,3.7080973039748986,Low Risk
5000163,100163,2026-06-08,Nyeri,Nakuru,39,Business Owner,93000,7,311600,Emergency,199500,6,36500,21300,0.22903225806451613,0.64,10,1,1,81200,76700,77,0.965,0.825,15,3,0.943,Late,0,0.0278,Low,2.1451612903225805,0.621505376344086,4500,0.04838709677419355,0.3924731182795699,3.350537634408602,30-50%,50-70%,300%+,0.02051431329001607,2.051431329001607,Low Risk
5047203,147203,2026-06-08,Nakuru,Uasin Gishu,40,Salaried,51300,5,196000,Development,269500,12,25500,1500,0.029239766081871343,1.375,5,0,1,48000,42900,44,0.756,1.0,12,0,0.926,Current,0,0.0305,Low,5.253411306042885,0.5263157894736842,5100,0.09941520467836257,0.49707602339181284,3.820662768031189,30-50%,50-70%,300%+,0.02845276777610221,2.8452767776102212,Low Risk
5012390,112390,2026-06-08,Mombasa,Meru,23,Salaried,33300,2,37600,Development,146300,36,4600,4200,0.12612612612612611,3.891,7,1,1,44100,41800,20,0.742,0.872,1,0,0.872,Late,0,0.1726,Moderate,4.393393393393393,0.26426426426426425,2300,0.06906906906906907,0.13813813813813813,1.1291291291291292,0-30%,0-30%,100-200%,0.13943173975659334,13.943173975659334,Moderate Risk
5007172,107172,2026-06-08,Thika,Nairobi,37,Farmer,33300,1,87900,Development,150600,24,7400,6200,0.18618618618618618,1.713,2,0,1,35700,27500,9,0.933,0.687,5,0,0.963,Late,0,0.0528,Low,4.5225225225225225,0.4084084084084084,8200,0.24624624624624625,0.2222222222222222,2.6396396396396398,0-30%,30-50%,200-300%,0.04361266220686285,4.361266220686285,Low Risk
5029222,129222,2026-06-08,Nairobi CBD,Other,39,Self-Employed,48700,8,48000,Development,136000,36,4400,5900,0.12114989733059549,2.833,8,2,3,61100,50200,70,0.869,1.0,5,1,0.836,Current,0,0.0641,Low,2.7926078028747434,0.21149897330595482,10900,0.22381930184804927,0.09034907597535935,0.9856262833675564,0-30%,0-30%,0-100%,0.04471995649384137,4.471995649384137,Low Risk
5007542,107542,2026-06-08,Nyeri,Nakuru,51,Salaried,60100,3,143300,Agriculture,203600,18,13200,10600,0.17637271214642264,1.421,7,0,1,57400,47600,34,0.978,0.856,6,1,0.924,Late,0,0.012,Low,3.387687188019967,0.39600665557404324,9800,0.16306156405990016,0.21963394342762063,2.384359400998336,0-30%,30-50%,200-300%,0.028719671310155084,2.8719671310155084,Low Risk
5010401,110401,2026-06-08,Nyeri,Other,45,Salaried,93800,7,295800,School Fees,346700,12,33600,29600,0.31556503198294245,1.172,14,0,1,103400,77600,66,0.916,0.896,13,0,0.945,Current,0,0.0132,Low,3.6961620469083156,0.673773987206823,25800,0.27505330490405117,0.3582089552238806,3.1535181236673773,30-50%,50-70%,300%+,0.019424386737066424,1.9424386737066424,Low Risk
5030072,130072,2026-06-08,Nyeri,Mombasa,23,Salaried,84100,2,85200,Development,503700,36,15500,14900,0.17717003567181927,5.912,5,0,2,112500,103800,19,0.832,1.0,10,2,0.898,Current,0,0.307,High,5.989298454221165,0.361474435196195,8700,0.10344827586206896,0.18430439952437574,1.0130796670630202,0-30%,30-50%,100-200%,0.1835496962883165,18.35496962883165,Moderate Risk
5024179,124179,2026-06-08,Nakuru,Kiambu,48,Casual,30000,2,145100,Agriculture,228400,6,42100,10300,0.3433333333333333,1.574,3,0,1,28500,27400,16,0.674,0.685,3,0,0.858,Late,0,0.3216,High,7.613333333333333,1.7466666666666666,1100,0.03666666666666667,1.4033333333333333,4.836666666666667,100%+,100%+,300%+,0.16727056074806743,16.727056074806743,Moderate Risk
5001324,101324,2026-06-08,Westlands,Kiambu,31,Salaried,39500,4,140500,Asset Finance,308600,60,6200,12800,0.3240506329113924,2.196,6,0,0,38800,35800,33,0.772,0.894,5,1,0.87,Late,0,0.0415,Low,7.812658227848101,0.4810126582278481,3000,0.0759493670886076,0.1569620253164557,3.5569620253164556,0-30%,30-50%,300%+,0.04818991202526226,4.818991202526226,Low Risk
5030245,130245,2026-06-08,Thika,Uasin Gishu,40,Farmer,44500,8,190100,Business,258100,24,11600,10500,0.23595505617977527,1.358,14,0,2,40300,32800,83,0.977,0.662,4,1,1.0,Current,0,0.0464,Low,5.8,0.4966292134831461,7500,0.16853932584269662,0.2606741573033708,4.27191011235955,0-30%,30-50%,300%+,0.016368523917104947,1.6368523917104947,Low Risk
5010417,110417,2026-06-08,Nyeri,Other,48,Business Owner,100800,7,221700,Agriculture,212800,18,13800,21800,0.21626984126984128,0.96,6,0,0,98000,65900,77,0.801,0.613,12,1,0.833,Late,0,0.0103,Low,2.111111111111111,0.3531746031746032,32100,0.31845238095238093,0.13690476190476192,2.199404761904762,0-30%,30-50%,200-300%,0.01835110141313256,1.835110141313256,Low Risk
5024531,124531,2026-06-08,Nyeri,Nairobi,36,Self-Employed,57200,4,193300,School Fees,405300,3,163100,4900,0.08566433566433566,2.097,10,1,1,67500,49200,36,0.943,0.907,5,0,0.892,Late,0,0.5613,Very High,7.085664335664336,2.937062937062937,18300,0.31993006993006995,2.8513986013986012,3.379370629370629,100%+,100%+,300%+,0.27165759401959755,27.165759401959754,Higher Risk
5011285,111285,2026-06-08,Embu,Machakos,47,Casual,11400,3,18900,Asset Finance,34700,36,1100,300,0.02631578947368421,1.836,8,0,2,11200,7900,25,0.539,0.351,38,6,0.393,Defaulted,1,0.0672,Low,3.043859649122807,0.12280701754385964,3300,0.2894736842105263,0.09649122807017543,1.6578947368421053,0-30%,0-30%,100-200%,0.05965364703929684,5.965364703929684,Low Risk
5002066,102066,2026-06-08,Meru,Kiambu,53,Business Owner,60500,5,170400,Development,349400,36,11100,6200,0.1024793388429752,2.05,12,0,1,52900,46000,55,0.886,0.802,2,0,0.873,Late,0,0.0222,Low,5.775206611570248,0.2859504132231405,6900,0.1140495867768595,0.1834710743801653,2.816528925619835,0-30%,0-30%,200-300%,0.03102274370727202,3.1022743707272022,Low Risk
5012322,112322,2026-06-08,Nakuru,Nairobi,22,Farmer,46400,2,126300,Business,357100,36,10500,3100,0.0668103448275862,2.827,5,0,0,58800,43200,23,1.0,0.622,5,1,0.981,Current,0,0.0251,Low,7.696120689655173,0.29310344827586204,15600,0.33620689655172414,0.22629310344827586,2.7219827586206895,0-30%,0-30%,200-300%,0.07632356238487595,7.632356238487595,Low Risk
5039369,139369,2026-06-08,Nyeri,Nairobi,33,Casual,21400,2,119800,Emergency,218700,12,21800,7300,0.3411214953271028,1.826,4,0,1,23600,15600,20,0.792,0.302,94,4,0.279,Defaulted,1,0.2394,Moderate,10.219626168224298,1.3598130841121496,8000,0.37383177570093457,1.0186915887850467,5.598130841121495,100%+,100%+,300%+,0.19911028960681904,19.911028960681904,Moderate Risk
5038290,138290,2026-06-08,Nakuru,Machakos,35,Farmer,51100,1,296700,Business,289700,6,50500,4600,0.09001956947162426,0.976,7,0,1,47900,43800,11,0.778,1.0,9,0,0.873,Current,0,0.0479,Low,5.669275929549902,1.0782778864970646,4100,0.08023483365949119,0.9882583170254403,5.806262230919765,70-100%,100%+,300%+,0.06284551084188397,6.284551084188397,Low Risk
5025524,125524,2026-06-08,Embu,Mombasa,58,Self-Employed,51100,3,275200,Development,256700,12,23100,6400,0.12524461839530332,0.933,7,0,1,50000,42700,28,0.747,0.661,5,2,0.899,Late,0,0.0241,Low,5.02348336594912,0.5772994129158513,7300,0.14285714285714285,0.4520547945205479,5.385518590998043,30-50%,50-70%,300%+,0.03783385933533477,3.783385933533477,Low Risk
5016849,116849,2026-06-08,Mombasa,Machakos,45,Salaried,48400,8,161500,Business,348100,12,35300,9400,0.19421487603305784,2.155,20,0,0,59000,39800,65,0.572,1.0,19,0,0.968,Late,0,0.0249,Low,7.1921487603305785,0.9235537190082644,19200,0.39669421487603307,0.7293388429752066,3.3367768595041323,70-100%,70-100%,300%+,0.03970193433541922,3.970193433541922,Low Risk
5011096,111096,2026-06-08,Thika,Uasin Gishu,26,Salaried,48900,2,173300,Development,403500,36,12800,15000,0.3067484662576687,2.328,4,0,2,59400,45300,18,0.797,0.998,6,0,0.843,Current,0,0.0591,Low,8.251533742331288,0.5685071574642127,14100,0.2883435582822086,0.261758691206544,3.5439672801635993,0-30%,50-70%,300%+,0.06598344422994536,6.598344422994535,Low Risk
5032634,132634,2026-06-08,Mombasa,Nairobi,38,Salaried,60200,11,121800,Development,190100,36,6100,18000,0.29900332225913623,1.561,11,1,1,66900,59000,89,0.931,0.608,14,0,0.999,Late,0,0.0104,Low,3.1578073089700998,0.4003322259136213,7900,0.13122923588039867,0.10132890365448505,2.0232558139534884,0-30%,30-50%,200-300%,0.016266025495336633,1.6266025495336633,Low Risk
5029550,129550,2026-06-08,Eldoret,Uasin Gishu,25,Casual,25000,3,71400,Agriculture,148900,6,27700,5600,0.224,2.085,5,0,1,21600,16000,34,0.902,0.589,3,0,0.871,Current,0,0.1746,Moderate,5.956,1.332,5600,0.224,1.108,2.856,100%+,100%+,200-300%,0.10417269656254614,10.417269656254614,Moderate Risk
5016937,116937,2026-06-08,Nakuru,Nakuru,21,Salaried,31800,5,150500,Asset Finance,298800,48,7300,6700,0.21069182389937108,1.985,2,0,0,32000,28200,42,0.883,0.602,4,0,0.953,Late,0,0.0137,Low,9.39622641509434,0.44025157232704404,3800,0.11949685534591195,0.22955974842767296,4.732704402515723,0-30%,30-50%,300%+,0.03677044113206562,3.6770441132065623,Low Risk
5049846,149846,2026-06-08,Nakuru,Mombasa,32,Salaried,48500,2,111000,Development,349600,12,31200,12000,0.24742268041237114,3.15,3,0,0,59800,41000,19,0.994,0.996,1,0,0.96,Late,0,0.1241,Moderate,7.2082474226804125,0.8907216494845361,18800,0.38762886597938145,0.643298969072165,2.288659793814433,50-70%,70-100%,200-300%,0.09885642531635852,9.885642531635852,Low Risk
5049257,149257,2026-06-08,Eldoret,Nairobi,41,Farmer,23600,8,1000,Asset Finance,99200,24,4900,4400,0.1864406779661017,99.2,16,0,0,28000,26100,92,0.754,0.759,109,3,0.54,Defaulted,1,1.0,Very High,4.203389830508475,0.3940677966101695,1900,0.08050847457627118,0.2076271186440678,0.0423728813559322,0-30%,30-50%,0-100%,0.9819185177764097,98.19185177764098,Higher Risk
5009526,109526,2026-06-08,Westlands,Other,52,Self-Employed,61000,4,61000,Agriculture,263400,12,26500,19400,0.3180327868852459,4.318,7,1,3,55300,45000,45,0.867,0.889,9,0,0.92,Current,0,0.1004,Moderate,4.3180327868852455,0.7524590163934426,10300,0.16885245901639345,0.4344262295081967,1.0,30-50%,70-100%,0-100%,0.17946948636102972,17.94694863610297,Moderate Risk
5036702,136702,2026-06-08,Thika,Mombasa,45,Self-Employed,65100,7,315300,Emergency,226300,12,20100,1900,0.029185867895545316,0.718,5,0,0,80300,69700,79,0.885,0.716,12,0,0.862,Current,0,0.007,Low,3.4761904761904763,0.3379416282642089,10600,0.16282642089093702,0.3087557603686636,4.84331797235023,30-50%,30-50%,300%+,0.01441350867332006,1.441350867332006,Low Risk
5023751,123751,2026-06-08,Embu,Nakuru,36,Casual,31100,13,91400,Business,256300,6,52000,3900,0.12540192926045016,2.804,15,0,0,28900,23000,126,0.73,0.491,5,2,1.006,Late,0,0.0839,Low,8.241157556270096,1.797427652733119,5900,0.18971061093247588,1.6720257234726688,2.9389067524115755,100%+,100%+,200-300%,0.0934573703666375,9.345737036663749,Low Risk
5009528,109528,2026-06-08,Meru,Nairobi,31,Salaried,57200,11,119600,Agriculture,461000,6,85800,17200,0.3006993006993007,3.855,11,0,2,67600,48600,110,0.903,0.761,142,4,0.402,Defaulted,1,0.1005,Moderate,8.05944055944056,1.8006993006993006,19000,0.3321678321678322,1.5,2.090909090909091,100%+,100%+,200-300%,0.11392637871788512,11.392637871788512,Moderate Risk
5042818,142818,2026-06-08,Nakuru,Other,25,Business Owner,58000,4,299100,Business,520800,24,25400,3900,0.06724137931034482,1.741,4,0,2,76400,52200,47,0.802,0.976,1,0,0.918,Current,0,0.0478,Low,8.979310344827587,0.5051724137931034,24200,0.41724137931034483,0.4379310344827586,5.156896551724138,30-50%,50-70%,300%+,0.058888666072308714,5.888866607230871,Low Risk
5024692,124692,2026-06-08,Nyeri,Nairobi,29,Self-Employed,42300,8,114400,Business,205600,36,6400,1800,0.0425531914893617,1.797,12,1,0,50400,35200,80,0.818,0.71,18,2,0.868,Current,0,0.017,Low,4.860520094562648,0.1938534278959811,15200,0.35933806146572106,0.15130023640661938,2.7044917257683214,0-30%,0-30%,200-300%,0.025844594701352586,2.5844594701352586,Low Risk
5024889,124889,2026-06-08,Kisumu,Nakuru,34,Farmer,33400,3,57500,Agriculture,250600,12,22900,5500,0.16467065868263472,4.358,2,0,4,39800,25900,24,0.767,0.82,5,1,1.01,Late,0,0.3103,High,7.502994011976048,0.8502994011976048,13900,0.4161676646706587,0.6856287425149701,1.721556886227545,50-70%,70-100%,100-200%,0.2015458890987372,20.15458890987372,Higher Risk
5016915,116915,2026-06-08,Meru,Embu,21,Salaried,67500,8,285300,Agriculture,409700,12,41300,22700,0.3362962962962963,1.436,10,0,3,91100,75900,80,1.0,0.759,2,0,0.949,Current,0,0.0126,Low,6.069629629629629,0.9481481481481482,15200,0.22518518518518518,0.6118518518518519,4.226666666666667,50-70%,70-100%,300%+,0.02383792835705626,2.383792835705626,Low Risk
5036742,136742,2026-06-08,Westlands,Uasin Gishu,37,Casual,34200,1,161700,School Fees,170900,12,16900,800,0.023391812865497075,1.057,4,0,2,38000,29800,11,0.899,0.894,5,1,0.825,Late,0,0.0598,Low,4.997076023391813,0.5175438596491229,8200,0.23976608187134502,0.49415204678362573,4.728070175438597,30-50%,50-70%,300%+,0.04386906001654578,4.3869060016545784,Low Risk
5017740,117740,2026-06-08,Nairobi CBD,Other,29,Salaried,59300,10,176500,Asset Finance,368100,60,6500,1900,0.03204047217537943,2.086,13,1,1,62300,54600,104,0.79,0.89,1,0,0.89,Late,0,0.0202,Low,6.207419898819562,0.14165261382799327,7700,0.12984822934232715,0.10961214165261383,2.9763912310286678,0-30%,0-30%,200-300%,0.030452269718989046,3.0452269718989045,Low Risk
5015408,115408,2026-06-08,Eldoret,Uasin Gishu,39,Salaried,54200,3,29500,Emergency,130000,3,46700,9600,0.17712177121771217,4.407,2,0,2,62600,47600,27,0.647,0.916,1,0,0.969,Current,0,0.1484,Moderate,2.3985239852398523,1.0387453874538746,15000,0.2767527675276753,0.8616236162361623,0.544280442804428,70-100%,100%+,0-100%,0.13675291001572681,13.675291001572681,Moderate Risk
5022165,122165,2026-06-08,Westlands,Kisumu,38,Salaried,78100,8,67200,Agriculture,284800,18,16500,19100,0.24455825864276567,4.238,9,0,3,71000,54800,68,1.0,0.928,8,2,0.861,Late,0,0.0455,Low,3.646606914212548,0.4558258642765685,16200,0.20742637644046094,0.2112676056338028,0.8604353393085787,0-30%,30-50%,0-100%,0.037273193580902655,3.7273193580902655,Low Risk
5019740,119740,2026-06-08,Thika,Machakos,21,Self-Employed,39100,2,65100,Development,163000,24,7800,12200,0.31202046035805625,2.504,2,1,0,37500,25100,17,0.598,0.885,7,0,0.823,Late,0,0.0673,Low,4.168797953964194,0.5115089514066496,12400,0.3171355498721228,0.19948849104859334,1.6649616368286444,0-30%,50-70%,100-200%,0.08503187174609488,8.503187174609488,Low Risk
5002376,102376,2026-06-08,Mombasa,Nairobi,31,Salaried,119000,5,107800,School Fees,324100,12,30300,14400,0.12100840336134454,3.006,13,2,4,119200,78500,56,0.947,0.59,2,0,0.889,Late,0,0.1761,Moderate,2.723529411764706,0.37563025210084033,40700,0.3420168067226891,0.2546218487394958,0.9058823529411765,0-30%,30-50%,0-100%,0.10549862251059593,10.549862251059592,Moderate Risk
5047097,147097,2026-06-08,Embu,Nakuru,37,Self-Employed,50500,4,122300,Development,125400,12,11300,10200,0.201980198019802,1.025,6,0,0,52600,50600,42,0.984,0.951,49,4,0.364,Severely Delinquent,1,0.0121,Low,2.483168316831683,0.42574257425742573,2000,0.039603960396039604,0.22376237623762377,2.4217821782178217,0-30%,30-50%,200-300%,0.023637043605103866,2.3637043605103867,Low Risk
5001205,101205,2026-06-08,Nyeri,Nakuru,29,Self-Employed,37300,2,83600,Agriculture,111500,12,10100,13000,0.3485254691689008,1.334,2,0,0,47400,43400,20,0.555,0.949,5,0,0.934,Late,0,0.0377,Low,2.9892761394101877,0.6193029490616622,4000,0.10723860589812333,0.2707774798927614,2.2412868632707776,0-30%,50-70%,200-300%,0.037481130786022936,3.7481130786022936,Low Risk
5000600,100600,2026-06-08,Westlands,Nyeri,35,Salaried,48600,7,103400,Emergency,184700,12,18100,9000,0.18518518518518517,1.786,10,1,5,58000,40000,74,0.773,0.679,8,0,0.942,Late,0,0.0411,Low,3.8004115226337447,0.5576131687242798,18000,0.37037037037037035,0.3724279835390947,2.1275720164609053,30-50%,50-70%,200-300%,0.03348786788658865,3.348786788658865,Low Risk
5004691,104691,2026-06-09,Eldoret,Mombasa,40,Self-Employed,45400,2,206500,Development,272100,12,27600,7100,0.15638766519823788,1.318,2,0,0,55200,52600,24,1.0,0.849,4,1,1.004,Late,0,0.0327,Low,5.993392070484582,0.76431718061674,2600,0.05726872246696035,0.6079295154185022,4.548458149779735,50-70%,70-100%,300%+,0.05424777831024996,5.424777831024996,Low Risk
5004787,104787,2026-06-09,Westlands,Kakamega,42,Casual,22100,5,1000,Business,136900,12,12600,1000,0.04524886877828054,136.9,10,0,2,21400,16000,58,1.0,0.718,65,1,0.323,Severely Delinquent,1,1.0,Very High,6.1945701357466065,0.6153846153846154,5400,0.24434389140271492,0.5701357466063348,0.04524886877828054,50-70%,50-70%,0-100%,0.996443757517588,99.6443757517588,Higher Risk
5004812,104812,2026-06-09,Meru,Nairobi,47,Casual,17600,5,1000,Emergency,81600,12,7100,4000,0.22727272727272727,81.6,8,0,0,20500,16700,55,0.744,0.582,41,4,0.45,Defaulted,1,1.0,Very High,4.636363636363637,0.6306818181818182,3800,0.2159090909090909,0.4034090909090909,0.056818181818181816,30-50%,50-70%,0-100%,0.9912880074194919,99.12880074194919,Higher Risk
5034408,134408,2026-06-09,Mombasa,Machakos,33,Business Owner,80000,8,125200,Development,203500,12,19000,27900,0.34875,1.625,12,0,2,93100,84900,68,0.738,0.776,3,1,1.005,Late,0,0.01,Low,2.54375,0.58625,8200,0.1025,0.2375,1.565,0-30%,50-70%,100-200%,0.020152349261971524,2.0152349261971523,Low Risk
5027570,127570,2026-06-09,Eldoret,Meru,28,Casual,24800,12,100900,Development,120200,36,3900,7900,0.3185483870967742,1.191,17,0,2,31600,22500,114,0.72,0.621,5,0,0.91,Late,0,0.0121,Low,4.846774193548387,0.47580645161290325,9100,0.36693548387096775,0.15725806451612903,4.068548387096774,0-30%,30-50%,300%+,0.01387723313244596,1.3877233132445959,Low Risk
5038141,138141,2026-06-09,Meru,Mombasa,42,Business Owner,69200,11,293500,School Fees,464100,6,84700,13800,0.1994219653179191,1.581,17,0,2,89900,84100,125,0.662,0.597,7,1,1.003,Late,0,0.0409,Low,6.706647398843931,1.4234104046242775,5800,0.0838150289017341,1.2239884393063585,4.241329479768786,100%+,100%+,300%+,0.04462684415643555,4.4626844156435554,Low Risk
5024894,124894,2026-06-09,Mombasa,Machakos,33,Self-Employed,99800,8,192400,Development,451800,24,21000,7500,0.07515030060120241,2.348,11,0,0,107600,74500,88,0.977,0.78,1,0,0.966,Late,0,0.0157,Low,4.527054108216433,0.28557114228456915,33100,0.3316633266533066,0.21042084168336672,1.9278557114228456,0-30%,0-30%,100-200%,0.026452804552547397,2.6452804552547398,Low Risk
5014565,114565,2026-06-09,Westlands,Other,28,Self-Employed,30600,6,54400,Business,106100,12,9700,4800,0.1568627450980392,1.95,8,0,1,40300,27300,71,0.806,0.7,4,1,0.923,Current,0,0.0438,Low,3.4673202614379086,0.4738562091503268,13000,0.42483660130718953,0.31699346405228757,1.7777777777777777,30-50%,30-50%,100-200%,0.024806827367545085,2.4806827367545083,Low Risk
5044163,144163,2026-06-09,Nakuru,Kakamega,46,Self-Employed,86500,2,133400,Development,300700,24,15000,3500,0.04046242774566474,2.254,2,0,1,107200,87300,22,0.766,0.765,16,0,0.961,Current,0,0.0262,Low,3.476300578034682,0.2138728323699422,19900,0.2300578034682081,0.17341040462427745,1.5421965317919075,0-30%,0-30%,100-200%,0.04407832916756278,4.407832916756278,Low Risk
5020531,120531,2026-06-09,Embu,Mombasa,29,Salaried,63000,11,133900,Asset Finance,354800,48,8600,12600,0.2,2.65,11,0,1,71200,48000,86,0.588,0.673,11,1,0.859,Late,0,0.013,Low,5.631746031746032,0.33650793650793653,23200,0.3682539682539683,0.1365079365079365,2.1253968253968254,0-30%,30-50%,200-300%,0.02057776328100729,2.057776328100729,Low Risk
5014718,114718,2026-06-09,Mombasa,Mombasa,31,Farmer,31100,2,76200,School Fees,179100,6,35500,1900,0.06109324758842444,2.35,5,0,0,37800,26700,19,0.719,0.767,6,0,1.019,Late,0,0.1344,Moderate,5.758842443729904,1.202572347266881,11100,0.35691318327974275,1.1414790996784565,2.45016077170418,100%+,100%+,200-300%,0.09536786691889103,9.536786691889104,Low Risk
